state,industry,gdp_millions_2025,jobs_thousands_2025,avg_pay_2025,source
Michigan,Educational services,5278.3,69,47972,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Michigan,Health care & social assist.,63097.9,641,64950,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Michigan,"Arts, entertainment & rec.",7092.6,60,47514,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Michigan,Accommodation & food svcs,21359.1,371,26433,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Michigan,Other services,17758.0,138,49104,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Michigan,Government,72652.5,588,70626,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Minnesota,"Agriculture, forestry, fishing",9213.2,24,53175,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Minnesota,Mining,2167.2,6,113870,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Minnesota,Utilities,7546.2,13,141246,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Minnesota,Construction,25477.4,141,92739,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Minnesota,Manufacturing,60985.6,315,86642,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Minnesota,Wholesale trade,41348.5,133,112371,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Minnesota,Retail trade,31516.7,280,40688,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Minnesota,Transportation & warehousing,17020.5,99,69847,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Minnesota,Information,16295.3,42,123607,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Minnesota,Finance & insurance,47215.7,135,140342,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Minnesota,"Real estate, rental & leasing",67591.9,36,73089,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Minnesota,"Professional, sci & technical",36636.2,165,126638,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Minnesota,Management of companies,19081.0,84,152341,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Minnesota,Administrative & waste svcs,12297.3,120,58037,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Minnesota,Educational services,4718.6,56,52126,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Minnesota,Health care & social assist.,52344.4,534,68299,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Minnesota,"Arts, entertainment & rec.",5300.6,51,48558,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Minnesota,Accommodation & food svcs,13268.2,222,27632,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Minnesota,Other services,11403.5,91,49588,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Minnesota,Government,50037.1,396,73314,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Mississippi,"Agriculture, forestry, fishing",4085.2,10,52278,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Mississippi,Mining,785.8,3,93059,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Mississippi,Utilities,4347.3,9,100839,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Mississippi,Construction,6125.6,54,70954,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Mississippi,Manufacturing,24275.4,139,65816,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Mississippi,Wholesale trade,9096.2,36,78740,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Mississippi,Retail trade,14388.8,138,34740,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Mississippi,Transportation & warehousing,6489.9,61,56766,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Mississippi,Information,2712.0,9,69723,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Mississippi,Finance & insurance,8604.3,34,79658,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Mississippi,"Real estate, rental & leasing",20903.7,11,51656,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Mississippi,"Professional, sci & technical",6126.7,42,76628,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Mississippi,Management of companies,1852.0,12,108604,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Mississippi,Administrative & waste svcs,4644.1,66,40212,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Mississippi,Educational services,1050.4,13,45370,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Mississippi,Health care & social assist.,12597.1,146,54244,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Mississippi,"Arts, entertainment & rec.",974.7,11,23812,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Mississippi,Accommodation & food svcs,6617.1,125,22890,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Mississippi,Other services,3781.4,22,48560,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Mississippi,Government,25611.5,230,55719,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Missouri,"Agriculture, forestry, fishing",6610.6,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Missouri,Mining,1078.4,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Missouri,Utilities,6905.9,12,118787,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Missouri,Construction,22512.3,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Missouri,Manufacturing,51556.9,282,77828,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Missouri,Wholesale trade,33299.9,126,91155,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Missouri,Retail trade,32905.8,305,39489,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Missouri,Transportation & warehousing,16257.8,107,58778,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Missouri,Information,15789.1,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Missouri,Finance & insurance,35432.4,132,108923,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Missouri,"Real estate, rental & leasing",57470.4,41,64059,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Missouri,"Professional, sci & technical",32987.9,163,107553,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Missouri,Management of companies,11201.2,59,130423,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Missouri,Administrative & waste svcs,13866.0,143,55851,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Missouri,Educational services,5469.3,51,54263,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Missouri,Health care & social assist.,45029.0,458,63125,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Missouri,"Arts, entertainment & rec.",5863.1,48,46324,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Missouri,Accommodation & food svcs,14458.0,262,27089,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Missouri,Other services,11267.9,79,49326,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Missouri,Government,48507.7,415,61525,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Montana,"Agriculture, forestry, fishing",2514.3,7,56161,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Montana,Mining,2204.2,5,105433,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Montana,Utilities,1509.9,3,114378,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Montana,Construction,5180.5,37,75950,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Montana,Manufacturing,4551.9,21,71544,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Montana,Wholesale trade,4900.4,19,86197,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Montana,Retail trade,6180.6,63,42461,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Montana,Transportation & warehousing,3329.8,13,61485,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Montana,Information,2139.9,6,113984,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Montana,Finance & insurance,4277.2,17,101628,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Montana,"Real estate, rental & leasing",12227.7,7,58840,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Montana,"Professional, sci & technical",5310.6,29,108362,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Montana,Management of companies,366.9,2,104620,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Montana,Administrative & waste svcs,2230.0,22,56556,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Montana,Educational services,433.1,6,43467,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Montana,Health care & social assist.,8080.3,76,67235,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Montana,"Arts, entertainment & rec.",1077.6,13,27565,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Montana,Accommodation & food svcs,3809.0,60,29887,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Montana,Other services,1872.5,19,46009,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Montana,Government,10161.3,85,65038,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nebraska,"Agriculture, forestry, fishing",11498.5,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nebraska,Mining,219.9,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nebraska,Utilities,6954.2,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nebraska,Construction,9279.1,64,72795,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nebraska,Manufacturing,20103.5,103,66955,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nebraska,Wholesale trade,13276.7,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nebraska,Retail trade,10931.6,103,37829,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nebraska,Transportation & warehousing,11049.7,0,0,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nebraska,Information,6488.7,18,97266,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nebraska,Finance & insurance,26914.9,52,102152,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nebraska,"Real estate, rental & leasing",17516.8,11,59287,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nebraska,"Professional, sci & technical",8476.5,51,96189,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nebraska,Management of companies,3509.0,21,113664,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nebraska,Administrative & waste svcs,4788.0,47,57604,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nebraska,Educational services,1218.2,11,53518,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nebraska,Health care & social assist.,14656.4,144,63844,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nebraska,"Arts, entertainment & rec.",1180.4,17,25981,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nebraska,Accommodation & food svcs,4477.1,84,23589,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nebraska,Other services,3975.8,28,46005,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nebraska,Government,21558.4,168,63455,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nevada,"Agriculture, forestry, fishing",490.6,5,52095,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nevada,Mining,5200.6,14,125271,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nevada,Utilities,3639.2,5,143855,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nevada,Construction,21621.4,112,84873,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nevada,Manufacturing,11862.1,68,78664,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nevada,Wholesale trade,12369.9,43,106093,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nevada,Retail trade,19925.2,149,43949,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nevada,Transportation & warehousing,12266.0,95,64032,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nevada,Information,8379.1,21,134226,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nevada,Finance & insurance,17193.4,44,113217,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nevada,"Real estate, rental & leasing",41915.4,30,70506,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nevada,"Professional, sci & technical",15152.6,77,109585,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nevada,Management of companies,7145.0,36,166057,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nevada,Administrative & waste svcs,9528.6,112,47908,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nevada,Educational services,1508.4,15,55038,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nevada,Health care & social assist.,16918.2,162,67398,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nevada,"Arts, entertainment & rec.",8050.3,44,61259,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nevada,Accommodation & food svcs,36245.8,314,43646,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nevada,Other services,4783.9,38,52381,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
Nevada,Government,27258.0,175,80634,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
New Hampshire,"Agriculture, forestry, fishing",274.9,2,50941,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
New Hampshire,Mining,301.6,0,87189,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
New Hampshire,Utilities,1537.9,2,137757,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
New Hampshire,Construction,4047.5,32,86753,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
New Hampshire,Manufacturing,10231.4,67,97725,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
New Hampshire,Wholesale trade,9004.8,29,135371,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
New Hampshire,Retail trade,9782.5,89,45803,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
New Hampshire,Transportation & warehousing,2115.7,16,70847,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
New Hampshire,Information,4909.5,11,160090,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
New Hampshire,Finance & insurance,8395.7,25,146473,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
New Hampshire,"Real estate, rental & leasing",18950.4,7,77981,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
New Hampshire,"Professional, sci & technical",11801.3,49,141787,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
New Hampshire,Management of companies,2164.6,11,138497,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
New Hampshire,Administrative & waste svcs,5520.2,39,81594,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
New Hampshire,Educational services,2957.0,21,76047,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
New Hampshire,Health care & social assist.,11708.4,100,77064,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
New Hampshire,"Arts, entertainment & rec.",1676.8,16,33665,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
New Hampshire,Accommodation & food svcs,5441.8,61,31591,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
New Hampshire,Other services,3104.1,22,53603,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
New Hampshire,Government,11597.0,83,68546,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
New Jersey,"Agriculture, forestry, fishing",1332.7,12,49207,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
New Jersey,Mining,825.6,1,108613,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
New Jersey,Utilities,11644.1,15,148477,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
New Jersey,Construction,29283.1,164,93188,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
New Jersey,Manufacturing,72382.4,250,104862,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
New Jersey,Wholesale trade,74086.8,210,116447,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
New Jersey,Retail trade,54592.2,427,46464,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
New Jersey,Transportation & warehousing,34784.9,233,69957,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
New Jersey,Information,42057.5,75,176840,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
New Jersey,Finance & insurance,58159.0,189,181158,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
New Jersey,"Real estate, rental & leasing",143394.9,63,91549,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
New Jersey,"Professional, sci & technical",86982.3,336,145383,"GDP: BEA SAGDP2 nominal 2025; Jobs/Pay: BLS QCEW 2025 (private sectors=private ownership, Government=fed+state+local)"
